psi,rho_mean,rho_fit,rho_std
1.000000000000000056e-01,0.000000000000000000e+00,6.958395809712615267e-07,0.000000000000000000e+00
3.000000000000000444e-01,0.000000000000000000e+00,6.441285588495401069e-06,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00,3.581344717926404067e-05,0.000000000000000000e+00
7.000000000000000666e-01,0.000000000000000000e+00,1.157680177580654109e-04,0.000000000000000000e+00
9.000000000000000222e-01,0.000000000000000000e+00,3.448748147434686057e-04,0.000000000000000000e+00
1.100000000000000089e+00,2.500000000000000205e-06,5.409854652710990690e-03,1.118033988749895056e-05
1.300000000000000266e+00,3.379749999999999421e-02,7.291216298061282963e-02,1.257658120225215023e-03
1.500000000000000000e+00,4.386349999999999971e-01,4.163995531484294133e-01,7.386333397067287171e-03
1.700000000000000178e+00,7.013475000000000126e-01,7.253698113547671911e-01,8.506444538360927177e-03
1.899999999999999911e+00,6.224075000000000024e-01,6.223776619490626327e-01,8.549380940961984199e-03
2.100000000000000089e+00,5.367949999999999111e-01,5.256088681447057542e-01,7.764916036418653862e-03
2.300000000000000266e+00,5.355024999999999924e-01,5.703843833238371186e-01,8.273172798745030698e-03
2.500000000000000000e+00,6.463650000000000784e-01,6.676134930719472838e-01,6.186341066371431503e-03
2.700000000000000178e+00,7.265499999999999181e-01,7.180000543808919833e-01,7.928446452987791826e-03
2.900000000000000355e+00,6.909475000000000477e-01,7.052251210616240495e-01,7.863447666928707544e-03
3.100000000000000089e+00,6.432124999999999648e-01,6.711999691944690039e-01,7.999668989862533663e-03
3.300000000000000266e+00,6.429449999999999887e-01,6.531118928501753462e-01,5.457826345813196478e-03
3.500000000000000000e+00,6.813350000000000239e-01,6.557441448100883585e-01,4.900459162160223855e-03
3.700000000000000178e+00,7.011199999999998544e-01,6.651451137745484354e-01,6.836769782041180431e-03
3.900000000000000355e+00,6.840675000000000505e-01,6.702563818717744981e-01,4.634006877081873685e-03
4.099999999999999645e+00,6.636275000000000368e-01,6.699440699377973152e-01,5.890301462216473126e-03
4.300000000000000711e+00,6.645725000000000104e-01,6.678956830938701517e-01,5.881247518037396003e-03
4.500000000000000000e+00,6.776624999999999455e-01,6.667509984654002020e-01,5.637302336364358527e-03
4.700000000000001066e+00,6.848300000000001608e-01,6.667341627194367515e-01,8.811063619408456005e-03
4.900000000000000355e+00,6.750999999999999224e-01,6.670720508883030142e-01,7.566894656121626005e-03
5.099999999999999645e+00,6.668749999999999956e-01,6.672585613526614834e-01,7.737749230744991186e-03
5.300000000000000711e+00,6.674900000000000277e-01,6.672550785989532773e-01,7.672740538322723146e-03
5.500000000000000000e+00,6.709950000000000081e-01,6.671890228224591768e-01,6.488652037454151027e-03
5.700000000000001066e+00,6.743399999999998284e-01,6.671370087491002021e-01,6.701307806375515069e-03
5.900000000000000355e+00,6.709399999999999809e-01,6.671033802798264079e-01,8.363337913335293014e-03
6.099999999999999645e+00,6.652600000000000735e-01,6.670698047168227562e-01,6.395055655903651021e-03
6.300000000000000711e+00,6.667999999999999483e-01,6.670248632475392903e-01,7.648047566467370238e-03
6.500000000000000000e+00,6.679175000000000528e-01,6.669654971673467658e-01,9.337055139829178105e-03
6.700000000000001066e+00,6.718724999999998726e-01,6.668905019736595108e-01,5.327003576614458731e-03
6.900000000000000355e+00,6.684000000000001052e-01,6.667971380046073815e-01,7.171764812535042465e-03
7.099999999999999645e+00,6.643074999999999397e-01,6.666808975316078634e-01,7.526816531925249916e-03
7.300000000000000711e+00,6.642199999999999216e-01,6.665359276731547267e-01,6.874502852838474537e-03
7.500000000000000000e+00,6.661299999999999999e-01,6.663550384728792464e-01,8.267698718825161261e-03
7.700000000000001066e+00,6.658974999999999200e-01,6.661293581523737295e-01,6.175428282611991268e-03
7.900000000000000355e+00,6.662774999999999670e-01,6.658478580681833625e-01,6.100678888020324812e-03
8.100000000000001421e+00,6.645575000000001342e-01,6.654968095703815978e-01,5.752968913160365697e-03
